review_id,year,trip_type,aspect,sentiment,score,evidence,rating
509703427,2017,solo,sacred_atmosphere,positive,0.9,never been to place sinfully of love and life,5
238371532,2014,friends,sacred_atmosphere,positive,0.7,world heritage listed area and worth a visit,3
238371532,2014,friends,spiritual_authenticity,positive,0.8,life and death as it is celebrated,3
428705581,2016,unknown,environment,positive,0.7,The place was pretty clean,4
428705581,2016,unknown,cultural_sensitivity,neutral,0.5,be aware that this happens in full sight,4
428705581,2016,unknown,crowd_management,positive,0.6,it was fairly quiet from a tourist perspective,4
428705581,2016,unknown,sacred_atmosphere,neutral,0.5,this Temple unlike others you will visit,4
212287428,2014,solo,sacred_atmosphere,positive,0.8,relatively clean & holy atmosphere,4
212287428,2014,solo,ritual_experience,positive,0.7,noble activity of blood donation,4
479315168,2017,solo,access_fairness,negative,0.3,admission fee does not give you access to the temple itself,5
479315168,2017,solo,ritual_experience,neutral,0.5,unbelievable (for westerns) open air cremation rituals,5
479315168,2017,solo,cultural_sensitivity,negative,0.4,off limits for non-Hindus,5
479315168,2017,solo,environment,negative,0.3,wind blows ashes everywhere,5
155409209,2013,business,sacred_atmosphere,positive,0.9,great place to have serenity,5
155409209,2013,business,spiritual_authenticity,positive,0.85,place to take blessings,5
155409209,2013,business,environment,positive,0.9,beautiful temple,5
584730822,2018,friends,sacred_atmosphere,positive,0.8,The place is very divine,5
584730822,2018,friends,crowd_management,negative,0.4,The place is usually crowdy,5
584730822,2018,friends,ritual_experience,positive,0.7,enjoy the Aarti done in evening,5
584730822,2018,friends,facility,positive,0.6,Local market is also there,5
557154516,2018,solo,sacred_atmosphere,positive,0.85,beautiful Shiva temple,5
557154516,2018,solo,facility,positive,0.7,shoe lockers are available,5
575222119,2018,family,sacred_atmosphere,positive,0.8,sacred hindu temple,5
575222119,2018,family,spiritual_authenticity,positive,0.85,experience is hard to explain,5
575222119,2018,family,environment,positive,0.9,must place to visit,5
232984253,2014,solo,cultural_sensitivity,negative,0.3,avoid taking pictures or videos,4
232984253,2014,solo,facility,negative,0.4,people who work for the temple secretly allow tourists,4
232984253,2014,solo,spiritual_authenticity,positive,0.8,immensely poignant experience,4
232984253,2014,solo,sacred_atmosphere,positive,0.9,surge of peaceful sentiment will come to you,4
279849551,2015,couples,sacred_atmosphere,positive,0.85,architecture was incredible and beautiful,4
507821809,2017,solo,ritual_experience,positive,0.8,one should do abhishek,5
507821809,2017,solo,facility,neutral,0.5,take ticket from bank,5
507821809,2017,solo,spiritual_authenticity,positive,0.9,god is live,5
891981258,2023,unknown,sacred_atmosphere,positive,0.8,very popular temple of Lord Shiva,5
201441835,2014,solo,sacred_atmosphere,positive,0.7,very interesting to see,4
201441835,2014,solo,environment,negative,0.3,the smell of the smoke was thick,4
124863742,2012,friends,spiritual_authenticity,positive,0.8,reminds you of the cycle of life and death,3
342489556,2016,solo,environment,positive,0.7,enjoy its surrounding by seeing the old architecture,5
342489556,2016,solo,sacred_atmosphere,positive,0.8,sacred Hindu's place,5
342489556,2016,solo,ritual_experience,neutral,0.5,cremation ceremony as per Hindu religion,5
342489556,2016,solo,crowd_management,negative,0.4,Be careful with Monkeys,5
501110497,2017,solo,cultural_sensitivity,negative,0.3,fake Baba's (holy men) who encourage you to take their picture then try to charge up to $25,4
501110497,2017,solo,sacred_atmosphere,positive,0.7,venerated Hindu Temple of Pashupatinath is well worth a visit,4
220817412,2014,couples,facility,positive,0.7,security staff understands the agony of the tourists,5
220817412,2014,couples,ritual_experience,negative,0.3,beware of pandits who boast that they will do abhishek,5
220817412,2014,couples,spiritual_authenticity,positive,0.8,"Worshipping and darshan of Lord Pasupathinath gave solace, peace of mind and happiness",5
220817412,2014,couples,sacred_atmosphere,positive,0.7,Worth visiting and spending some time,5
386327760,2016,solo,spiritual_authenticity,positive,0.8,takes your mind back to this place where it began,4
386327760,2016,solo,sacred_atmosphere,positive,0.7,"very interesting and informative, lots of heritage and culture",4
228469409,2014,solo,ritual_experience,positive,0.8,witness the evening aarti,5
228469409,2014,solo,sacred_atmosphere,positive,0.85,The architecture was awesome,5
228469409,2014,solo,environment,negative,0.4,smoke from the cremation was overwhelming,5
228469409,2014,solo,cultural_sensitivity,negative,0.3,friends and relatives of the deceased were so engrossed in their mobile phones,5
457076723,2017,solo,access_fairness,neutral,0.5,"To pay 1000Nrs per visit is ok, but no too nice",5
457076723,2017,solo,cultural_sensitivity,neutral,0.5,westerners can not join,5
349917472,2016,friends,access_fairness,negative,0.3,Expensive entrance fee,3
349917472,2016,friends,ritual_experience,neutral,0.5,Only go if you really want to see the cremations,3
349917472,2016,friends,sacred_atmosphere,negative,0.4,The temple itself is not that interesting,3
263450583,2015,couples,ritual_experience,positive,0.7,quite a spectacle,5
263450583,2015,couples,facility,positive,0.6,decent guide who filled us in,5
263450583,2015,couples,cultural_sensitivity,negative,0.4,expect tips if you take pictures,5
440617183,2016,solo,sacred_atmosphere,positive,0.8,sacred place for Hindu devotees,5
489712425,2017,couples,cultural_sensitivity,neutral,0.5,Unless you are Hindu you are not allowed inside,5
489712425,2017,couples,sacred_atmosphere,positive,0.7,that does not detract from the overall experience,5
489712425,2017,couples,ritual_experience,negative,0.4,some people on our tour were disturbed from this experience,5
489712425,2017,couples,environment,neutral,0.5,beggars and hawkers as soon as you enter,5
187842418,2013,couples,service,negative,0.3,a friendly guy starts to ''show us the way'',2
187842418,2013,couples,facility,negative,0.3,money isn't used for the improvement of the site,2
187842418,2013,couples,access_fairness,negative,0.2,doubled the fee entrance recently,2
187842418,2013,couples,cultural_sensitivity,negative,0.3,"many tounts, false saddhus",2
264799663,2015,friends,ritual_experience,positive,0.8,Darshan was very exhilarating,5
264799663,2015,friends,environment,positive,0.7,river and smaller temples around are nicely kept,5
132363124,2012,friends,facility,negative,0.2,security worker were not helpful and made very rude remarks,2
132363124,2012,friends,facility,positive,0.6,police was helpful,2
132363124,2012,friends,crowd_management,negative,0.2,full of pick picketers,2
501528532,2017,solo,sacred_atmosphere,negative,0.3,"holy and pure vibrations are tainted with noise, crowd, dirt",3
501528532,2017,solo,cultural_sensitivity,neutral,0.5,it is like any other Hindu temple,3
440290788,2016,solo,crowd_management,negative,0.3,very crowded,4
440290788,2016,solo,access_fairness,negative,0.3,Pricey compared to other attractions,4
429911126,2016,family,cultural_sensitivity,neutral,0.5,only allowed to Hindus to enter,5
429911126,2016,family,sacred_atmosphere,positive,0.8,beautiful and serene atmosphere,5
429911126,2016,family,crowd_management,negative,0.3,enormous crowd during special events,5
465296623,2017,friends,sacred_atmosphere,positive,0.7,structure and building is very old,4
465296623,2017,friends,crowd_management,negative,0.3,management is not good,4
465296623,2017,friends,environment,negative,0.4,tourist must aware of beggars,4
395159382,2016,friends,spiritual_authenticity,positive,0.9,"felt the divine power , being inside the temple",5
395159382,2016,friends,sacred_atmosphere,positive,0.85,experience was overwhelming,5
231567702,2014,friends,sacred_atmosphere,positive,0.8,temple itself is beautiful,4
231567702,2014,friends,ritual_experience,neutral,0.5,brought to be burned,4
231567702,2014,friends,spiritual_authenticity,positive,0.9,very emotional as the families of these people mourned,4
231567702,2014,friends,environment,negative,0.3,place also has monkeys,4
322486892,2015,friends,spiritual_authenticity,positive,0.8,intruiging insight of the religion and customs,5
488930732,2017,friends,sacred_atmosphere,positive,0.9,at peace as soon as you enter,4
488930732,2017,friends,spiritual_authenticity,positive,0.85,magnificent feeling of being so close to Bhole Baba,4
588810228,2018,couples,ritual_experience,positive,0.7,very interesting place,5
588810228,2018,couples,cultural_sensitivity,neutral,0.5,Not for children,5
451500383,2017,family,cultural_sensitivity,neutral,0.5,only hindus can enter the temple,4
451500383,2017,family,facility,positive,0.7,take a guide or pandit/pujari. they will explain you everything,4
451500383,2017,family,access_fairness,neutral,0.5,Temple has timings so check before visit,4
341104258,2016,unknown,spiritual_authenticity,positive,0.9,enormous amount of pure energy and devotion,4
341104258,2016,unknown,environment,negative,0.3,unsanitary and polluted,4
341104258,2016,unknown,crowd_management,neutral,0.5,respective personaas well as government should emphasize,4
219723911,2014,solo,ritual_experience,positive,0.9,It is spectacular with live musicians and singers,5
219723911,2014,solo,facility,negative,0.3,do a better job with maintenance,5
219723911,2014,solo,environment,positive,0.7,locals have started to work on clean up efforts,5
219723911,2014,solo,cultural_sensitivity,neutral,0.5,Pictures are not allowed inside the temple,5
620713847,2018,friends,spiritual_authenticity,positive,0.9,feel really blessed visiting,5
265488883,2015,solo,cultural_sensitivity,neutral,0.5,non-Hindus can't enter the actual temple,5
265488883,2015,solo,sacred_atmosphere,positive,0.8,considered sacred,5
265488883,2015,solo,environment,negative,0.3,limbs sticking out of the flames,5
265488883,2015,solo,spiritual_authenticity,positive,0.7,it is a very emotional time for them,5
548887839,2017,friends,spiritual_authenticity,positive,0.85,This was an extraordinary experience,5
548887839,2017,friends,cultural_sensitivity,neutral,0.5,Be prepared to pay for pictures taken of the monks,5
471814231,2017,friends,spiritual_authenticity,positive,0.7,this is their history and culture,5
471814231,2017,friends,cultural_sensitivity,neutral,0.5,Visit here but RESPECT,5
184580170,2013,solo,cultural_sensitivity,negative,0.3,"watch out for the professional holy men, they're very expensive",3
184580170,2013,solo,sacred_atmosphere,positive,0.6,interesting just to walk around by yourself and pick up on the atmosphere,3
184580170,2013,solo,environment,neutral,0.5,tends to gets smoky around dusk,3
529293644,2017,solo,sacred_atmosphere,positive,0.8,"you feel the reality, keep pondering silently",5
529293644,2017,solo,spiritual_authenticity,positive,0.9,live peacefully and let live other peacefully,5
529293644,2017,solo,environment,positive,0.85,sculptures depicted on wooden wall and stones are awesome,5
529293644,2017,solo,crowd_management,negative,0.3,donot try to feed monkeys otherwise they wont leave you,5
376303770,2016,solo,spiritual_authenticity,positive,0.9,gives a sense of peace and serenity,4
376303770,2016,solo,access_fairness,neutral,0.5,taxis are available but ask a lot if one can bargain,4
946496799,2024,couples,service,positive,0.9,everything was perfectly arranged,5
946496799,2024,couples,facility,positive,0.8,Very satisfied with the hotels,5
946496799,2024,couples,facility,positive,0.8,transport to the various activities,5
946496799,2024,couples,facility,positive,0.9,The best flight was the very last one,5
129534740,2012,friends,spiritual_authenticity,positive,0.8,loved watching the holy men,5
129534740,2012,friends,ritual_experience,positive,0.7,"cremations are held close by, which was an interesting experience",5
1017494286,2025,friends,sacred_atmosphere,positive,0.85,I was really amazed after seeing this place,5
