review_id,year,source_node,target_node,relation,description
128008248,2012,culturally rich,guide,causal,Guide enhances cultural understanding
187058938,2013,temple complex,forest,co_occurrence,temple complex and forest are seen together
187058938,2013,devotees,Holy man,co_occurrence,devotees and Holy man are present together
187058938,2013,cremation,sense of the impressive Hindus philosophy,causal,cremation leads to a sense of impressive Hindus philosophy
149422292,2013,peace,place,description,peace is associated with the place
149422292,2013,place,alone,description,place is suitable for being alone
156877379,2013,Hinduism,Hindu death rituals,co_occurrence,Both are suggested topics to read before visiting
590796473,2018,grand structure,lord siva,description,temple dedicated to lord siva
590796473,2018,marvelous temple,Divine places,description,temple described as divine
703049333,2019,funeral,cremation ceremony,causal,funeral leads to cremation
703049333,2019,cremation ceremony,Aaarati ceremony,contrast,cremation sadness contrasted with Aaarati uplifting
703049333,2019,heavy heart,spirits lifted,contrast,heavy heart contrasted with spirits lifted
195769256,2014,frauds,tour guide,contrast,frauds vs. tour guide
195769256,2014,Wednesday evening,pray,causal,right time allows to pray
195769256,2014,four faces of Pashupatinath,amazing,description,seeing faces was amazing
195769256,2014,Aadhi Shankara's shoes,Shiva lingas,co_occurrence,both sacred objects seen
240502932,2014,funeral service,moving,co_occurrence,funeral service was moving
240502932,2014,holy men,picture taken,causal,holy men offer picture service
687913828,2019,burning dead people,5000 rupiah,contrast,high cost for witnessing ritual
664329729,2019,2017 earthquake,scaffolding,causal,earthquake caused need for repairs
664329729,2019,scaffolding,cordoned off places,description,scaffolding indicates repair areas
664329729,2019,cordoned off places,imagination of glory,contrast,current state vs imagined glory
346815678,2016,inner peace,main complex,causal,inner peace felt upon entering main complex
724463437,2019,cremation ceremony,sense of disrespect,contrast,ritual felt disrespectful
724463437,2019,cremation ceremony,guide,causal,guide's presence during ritual
724463437,2019,monkeys,guide,co_occurrence,monkeys and guide mentioned together
643559440,2019,funeral ghats,cremations,co_occurrence,Cremations occur at the funeral ghats
643559440,2019,cenotaphs,funeral ghats,description,Cenotaphs are located near the funeral ghats
246633688,2014,military funeral service,over crowded,causal,funeral service caused overcrowding
259198205,2015,entrance fees,Hindus people,contrast,costly fees contrasted with potential value for Hindus
956042806,2024,Shiva,Bagmati River,co_occurrence,Shiva temple is located by the Bagmati River
956042806,2024,Bagmati River,cremation rituals,co_occurrence,cremation rituals occur by the river
956042806,2024,non-Hindu entry ban,Shiva,description,entry restriction related to the temple dedicated to Shiva
335140946,2015,cremation area,Bhagmati River,co_occurrence,cremation area is along the river
335140946,2015,cremations,Bhagmati River,co_occurrence,cremations observed from bridges over the river
335140946,2015,non-Hindu entry ban,cremation area,description,entry restriction to the temple area
383939836,2016,Bagmati river,cremation ghats,co_occurrence,cremation ghats located on Bagmati river
383939836,2016,funeral pyre,sense of mortality,causal,funeral pyre contributes to sense of mortality
383939836,2016,Hindu architecture,non-Hindu entry ban,contrast,Hindu architecture contrasted with non-Hindu entry ban
695710959,2019,Shiva temple,inner courtyard,description,main temple housed in inner courtyard
695710959,2019,spiritual bliss,Shiva temple,causal,spiritual bliss felt upon entering temple
695710959,2019,photography ban,inner courtyard,description,photography not allowed in inner courtyard
695710959,2019,non-Hindu entry ban,inner courtyard,description,non-Hindus not allowed in inner courtyard
149912744,2013,very dirty river,odor,co_occurrence,Both are mentioned as negative aspects
149912744,2013,very dirty river,observers,co_occurrence,Both are mentioned as negative aspects
149912744,2013,special for Hindu,very dirty river,contrast,Special for Hindus but problematic for others
137977167,2012,Bhajan song,devotees,co_occurrence,devotees performed the Bhajan song
137977167,2012,miraculous temple,non-Hindu entry ban,contrast,miraculous temple but restricted entry
285814686,2015,sacred shiv ling,no photography inside temple,description,Restrictions related to sacred object
285814686,2015,darshan from left side,SAAVAN first MONDAY,co_occurrence,Darshan during a specific festival event
285814686,2015,cleanliness is an issue,historical importance overwhelms it,contrast,Cleanliness issue contrasted with historical importance
739927579,2020,crematoria site,children were scared,causal,crematoria site caused fear in children
739927579,2020,different cultural practice,Westerners,contrast,cultural practice contrasted with Western norms
523342017,2017,poorly temple was maintained,temple premise,description,poor maintenance of temple premise
523342017,2017,no signs of directions,temple premise,description,lack of directional signs in temple premise
523342017,2017,stinking,temple premise,description,temple premise was stinking
523342017,2017,holy place,poorly temple was maintained,contrast,holy place contrasted with poor maintenance
495758055,2017,cremations,guide,co_occurrence,Guide explained the cremation rituals
495758055,2017,no maps on site,Deer Park,contrast,Lack of maps contrasted with scenic spots
495758055,2017,monkeys,sense of happiness,causal,Watching monkeys caused happiness
580830297,2018,private vehicle,special car and guide,co_occurrence,private vehicle and guide arranged together
477031398,2017,$10 pp charge,compound,causal,complaint about entrance fee not being reinvested
477031398,2017,mystical vibe,compound,description,past mystical vibe of the compound
125023764,2012,non-Hindu entry ban,cremation ghats,contrast,entry restriction contrasts with access to view
125023764,2012,cremation ghats,cremation ceremony,description,ghats are the location of the ceremony
125023764,2012,sense of mortality,cremation ceremony,co_occurrence,emotional response to observing the ceremony
565269264,2018,evening aarati,peace,causal,aarati induces peace
565269264,2018,Bagmati River,main temple for the Hindus,description,temple location
130780258,2012,Hindu cremations,think about your existence and life,causal,Cremations prompt existential reflection
130780258,2012,NonHindu are not allowed to main shrine,Entrance fee,contrast,Access restriction vs. high entrance fee
125483354,2012,garbage,beautiful spot,contrast,garbage contrasts with potential beauty
125483354,2012,dusty,beautiful spot,contrast,dustiness contrasts with potential beauty
125483354,2012,dirty,beautiful spot,contrast,dirtiness contrasts with potential beauty
125483354,2012,place of worship,garbage,contrast,sacred space contrasted with garbage
574935513,2018,cremation ceremonies,grieving,co_occurrence,grieving occurs during cremation ceremonies
574935513,2018,cremation ceremonies,smell/smoke,co_occurrence,smell/smoke is present during cremation ceremonies
574935513,2018,ticket counter,guides,co_occurrence,guides offer services at the ticket counter
1033913666,2025,spiritual energy,architectural beauty,co_occurrence,spiritual energy and architectural beauty are both part of the experience
1033913666,2025,spiritual energy,cultural significance,co_occurrence,spiritual energy and cultural significance are both part of the experience
1033913666,2025,not always easy or comfortable,foreigners,causal,difficulty is especially for foreigners
599074854,2018,cremation site,death rituals,co_occurrence,Both life and death rituals occur at the site
599074854,2018,religious pujas,first puja of the evening,description,The first puja of the evening is a religious ritual
599074854,2018,remove your shoes,dress modestly,co_occurrence,Both are cultural rules for entry
536534070,2017,statues and carvings of Hindu gods and goddesses,visual delight,description,statues and carvings are visually delightful
536534070,2017,statues and carvings of Hindu gods and goddesses,spiritual one,description,statues and carvings provide a spiritual experience
666222404,2019,ancient temple,Aarti,co_occurrence,Aarti takes place at the temple
542009017,2017,cremation ghats,Rishi's smoking hashish,contrast,sacred space contrasted with problematic behavior
542009017,2017,only Hindus are allowed,grounds are really interesting,contrast,access restriction contrasted with interesting grounds
537884259,2017,fountainhead of spirituality,history,co_occurrence,spirituality and history mentioned together
581671306,2018,Hindu God Shiva,cremations,co_occurrence,Cremations occur at the temple worshipping Shiva
